date,confirmed,deaths,recovered,active,new_confirmed,new_deaths,new_recovered
2020-03-04,1.0,0.0,0.0,1.0,,,
2020-03-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-03-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-03-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-03-08,2.0,0.0,0.0,2.0,1.0,0.0,0.0
2020-03-09,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-03-10,5.0,0.0,0.0,5.0,3.0,0.0,0.0
2020-03-11,7.0,0.0,0.0,7.0,2.0,0.0,0.0
2020-03-12,7.0,0.0,0.0,7.0,0.0,0.0,0.0
2020-03-13,16.0,0.0,0.0,16.0,9.0,0.0,0.0
2020-03-14,18.0,0.0,0.0,18.0,2.0,0.0,0.0
2020-03-15,18.0,0.0,0.0,18.0,0.0,0.0,0.0
2020-03-16,20.0,0.0,0.0,20.0,2.0,0.0,0.0
2020-03-17,24.0,0.0,0.0,24.0,4.0,0.0,0.0
2020-03-18,29.0,0.0,0.0,29.0,5.0,0.0,0.0
2020-03-19,39.0,1.0,0.0,38.0,10.0,1.0,0.0
2020-03-20,54.0,1.0,0.0,53.0,15.0,0.0,0.0
2020-03-21,60.0,1.0,0.0,59.0,6.0,0.0,0.0
2020-03-22,75.0,3.0,1.0,71.0,15.0,2.0,1.0
2020-03-23,89.0,3.0,1.0,85.0,14.0,0.0,0.0
2020-03-24,114.0,4.0,1.0,109.0,25.0,1.0,0.0
2020-03-25,173.0,5.0,2.0,166.0,59.0,1.0,1.0
2020-03-26,197.0,6.0,2.0,189.0,24.0,1.0,0.0
2020-03-27,227.0,6.0,2.0,219.0,30.0,0.0,0.0
2020-03-28,278.0,8.0,2.0,268.0,51.0,2.0,0.0
2020-03-29,312.0,8.0,2.0,302.0,34.0,0.0,0.0
2020-03-30,312.0,8.0,3.0,301.0,0.0,0.0,1.0
2020-03-31,394.0,10.0,3.0,381.0,82.0,2.0,0.0
2020-04-01,423.0,12.0,5.0,406.0,29.0,2.0,2.0
2020-04-02,455.0,14.0,5.0,436.0,32.0,2.0,0.0
2020-04-03,495.0,18.0,5.0,472.0,40.0,4.0,0.0
2020-04-04,553.0,18.0,5.0,530.0,58.0,0.0,0.0
2020-04-05,574.0,22.0,5.0,547.0,21.0,4.0,0.0
2020-04-06,596.0,22.0,5.0,569.0,22.0,0.0,0.0
2020-04-07,623.0,23.0,25.0,575.0,27.0,1.0,20.0
2020-04-08,628.0,24.0,25.0,579.0,5.0,1.0,0.0
2020-04-09,643.0,25.0,25.0,593.0,15.0,1.0,0.0
2020-04-10,671.0,25.0,25.0,621.0,28.0,0.0,0.0
2020-04-11,685.0,28.0,43.0,614.0,14.0,3.0,18.0
2020-04-12,707.0,31.0,43.0,633.0,22.0,3.0,0.0
2020-04-13,726.0,34.0,43.0,649.0,19.0,3.0,0.0
2020-04-14,747.0,34.0,43.0,670.0,21.0,0.0,0.0
2020-04-15,780.0,35.0,43.0,702.0,33.0,1.0,0.0
2020-04-16,822.0,37.0,43.0,742.0,42.0,2.0,0.0
2020-04-17,864.0,37.0,43.0,784.0,42.0,0.0,0.0
2020-04-18,864.0,37.0,43.0,784.0,0.0,0.0,0.0
2020-04-19,879.0,38.0,43.0,798.0,15.0,1.0,0.0
2020-04-20,884.0,38.0,148.0,698.0,5.0,0.0,105.0
2020-04-21,884.0,38.0,148.0,698.0,0.0,0.0,0.0
2020-04-22,909.0,38.0,190.0,681.0,25.0,0.0,42.0
2020-04-23,918.0,38.0,190.0,690.0,9.0,0.0,0.0
2020-04-24,922.0,38.0,194.0,690.0,4.0,0.0,4.0
2020-04-25,939.0,38.0,207.0,694.0,17.0,0.0,13.0
2020-04-26,949.0,38.0,216.0,695.0,10.0,0.0,9.0
2020-04-27,967.0,39.0,279.0,649.0,18.0,1.0,63.0
2020-04-28,975.0,40.0,279.0,656.0,8.0,1.0,0.0
2020-04-29,980.0,40.0,294.0,646.0,5.0,0.0,15.0
2020-04-30,994.0,41.0,305.0,648.0,14.0,1.0,11.0
2020-05-01,998.0,41.0,316.0,641.0,4.0,0.0,11.0
2020-05-02,1009.0,42.0,323.0,644.0,11.0,1.0,7.0
2020-05-03,1013.0,42.0,328.0,643.0,4.0,0.0,5.0
2020-05-04,1018.0,43.0,406.0,569.0,5.0,1.0,78.0
2020-05-05,1022.0,43.0,482.0,497.0,4.0,0.0,76.0
2020-05-06,1025.0,43.0,591.0,391.0,3.0,0.0,109.0
2020-05-07,1026.0,44.0,600.0,382.0,1.0,1.0,9.0
2020-05-08,1030.0,45.0,638.0,347.0,4.0,1.0,38.0
2020-05-09,1032.0,45.0,660.0,327.0,2.0,0.0,22.0
2020-05-10,1032.0,45.0,700.0,287.0,0.0,0.0,40.0
2020-05-11,1032.0,45.0,727.0,260.0,0.0,0.0,27.0
2020-05-12,1032.0,45.0,740.0,247.0,0.0,0.0,13.0
2020-05-13,1032.0,45.0,759.0,228.0,0.0,0.0,19.0
2020-05-14,1032.0,45.0,770.0,217.0,0.0,0.0,11.0
2020-05-15,1035.0,45.0,802.0,188.0,3.0,0.0,32.0
2020-05-16,1037.0,45.0,807.0,185.0,2.0,0.0,5.0
2020-05-17,1037.0,45.0,816.0,176.0,0.0,0.0,9.0
2020-05-18,1043.0,46.0,819.0,178.0,6.0,1.0,3.0
2020-05-19,1044.0,47.0,826.0,171.0,1.0,1.0,7.0
2020-05-20,1045.0,47.0,862.0,136.0,1.0,0.0,36.0
2020-05-21,1046.0,47.0,883.0,116.0,1.0,0.0,21.0
2020-05-22,1048.0,47.0,903.0,98.0,2.0,0.0,20.0
2020-05-23,1048.0,48.0,914.0,86.0,0.0,1.0,11.0
2020-05-24,1051.0,48.0,917.0,86.0,3.0,0.0,3.0
2020-05-25,1051.0,48.0,919.0,84.0,0.0,0.0,2.0
2020-05-26,1051.0,48.0,929.0,74.0,0.0,0.0,10.0
2020-05-27,1051.0,48.0,929.0,74.0,0.0,0.0,0.0
2020-05-28,1068.0,48.0,938.0,82.0,17.0,0.0,9.0
2020-05-29,1071.0,48.0,946.0,77.0,3.0,0.0,8.0
2020-05-30,1076.0,48.0,950.0,78.0,5.0,0.0,4.0
2020-05-31,1077.0,48.0,960.0,69.0,1.0,0.0,10.0
2020-06-01,1084.0,48.0,964.0,72.0,7.0,0.0,4.0
2020-06-02,1086.0,48.0,965.0,73.0,2.0,0.0,1.0
2020-06-03,1087.0,49.0,965.0,73.0,1.0,1.0,0.0
2020-06-04,1087.0,49.0,968.0,70.0,0.0,0.0,3.0
2020-06-05,1087.0,49.0,969.0,69.0,0.0,0.0,1.0
2020-06-06,1087.0,49.0,977.0,61.0,0.0,0.0,8.0
2020-06-07,1087.0,49.0,982.0,56.0,0.0,0.0,5.0
